,count,male,female,young,old,short,medium,tall,thin,normal,fat,bmi_l,bmi_n,bmi_h,grf_l,grf_n,grf_h,sen_l,sen_n,sen_h,pre_l,pre_n,pre_h,env_l,env_n,env_h,date,time,ta,hr,season,va,ta_diff1,ta_diff2,age_avg,height_avg,weight_avg,bmi_avg,griffith_avg,tsv
0,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,09:00:00,20.401666666666667,13.983333333333334,1,0.0424175558300818,0.0,0.0,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,0
1,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,09:30:00,21.701666666666668,15.450000000000001,1,0.5587449652644332,1.3000000000000007,0.0,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,0
2,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,10:00:00,22.09166666666667,15.35,1,0.15287879171124436,0.39000000000000057,1.6900000000000013,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,0
3,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,10:30:00,24.005,14.716666666666667,1,0.7759655691778578,1.9133333333333304,2.303333333333331,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,1
4,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,11:00:00,23.686666666666667,14.616666666666667,1,0.5953554851924122,-0.3183333333333316,1.5949999999999989,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,0
5,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,11:30:00,24.253333333333334,14.733333333333334,1,0.675541664609435,0.5666666666666664,0.24833333333333485,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,2
6,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,12:00:00,23.97,14.583333333333334,1,0.4512285035490344,-0.283333333333335,0.28333333333333144,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,0
7,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,14:30:00,24.626666666666665,13.316666666666668,1,0.2880476347349029,0.6566666666666663,0.3733333333333313,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,2
8,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,15:00:00,24.96166666666667,14.133333333333333,1,1.1240663042122616,0.3350000000000044,0.9916666666666707,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,2
9,6,0.5,1.0,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.2,0.0,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.25,0.6666666666666666,0.3333333333333333,1.0,2021/1/09,15:30:00,24.583333333333332,15.549999999999999,1,0.7471960399899417,-0.3783333333333374,-0.043333333333333,23.166666666666668,168.33333333333334,58.666666666666664,20.38,0.7266666666666667,2
