timestamp,version,batch_id,active_users,update_size_gb,update_ratio,retry_rate,is_peak,hour,is_weekend,traffic_tb
2023-10-01 00:00:00,Android14_1.0,Batch3,102170.17721997654,2.0,0.1,1.126407443676557,1,0,True,0.02
2023-10-01 00:05:00,Android14_1.0,Batch3,96960.1197569409,2.0,0.1,1.173601813682054,1,0,True,0.02
2023-10-01 00:10:00,Android14_1.0,Batch3,95306.49921099374,2.0,0.1,1.2160223603102411,1,0,True,0.02
2023-10-01 00:15:00,Android14_1.0,Batch3,96713.89116581895,2.0,0.1,1.2181702981466067,1,0,True,0.02
2023-10-01 00:20:00,Android14_1.0,Batch3,99040.08034140829,2.0,0.1,1.2076854453680843,1,0,True,0.02
2023-10-01 00:25:00,Android14_1.0,Batch3,97729.84792656012,2.0,0.1,1.2374806204137756,1,0,True,0.02
2023-10-01 00:30:00,Android14_1.0,Batch3,96937.13814120145,2.0,0.1,1.1247415029650918,1,0,True,0.02
2023-10-01 00:35:00,Android14_1.0,Batch3,102313.28163924142,2.0,0.1,1.1976308959866935,1,0,True,0.02
2023-10-01 00:40:00,Android14_1.0,Batch3,101014.89010393142,2.0,0.1,1.1797982634845168,1,0,True,0.02
2023-10-01 00:45:00,Android14_1.0,Batch3,98149.73395944273,2.0,0.1,1.1895675693116627,1,0,True,0.02
2023-10-01 00:50:00,Android14_1.0,Batch3,102629.73565918837,2.0,0.1,1.1943224608795402,1,0,True,0.02
2023-10-01 00:55:00,Android14_1.0,Batch3,99328.12146076099,2.0,0.1,1.2246010958031321,1,0,True,0.02
2023-10-01 01:00:00,Android14_1.0,Batch3,101395.60641268078,2.0,0.17764571353075623,1.1836492113343646,0,1,True,0.04
2023-10-01 01:05:00,Android14_1.0,Batch3,105137.20190098371,2.0,0.17764571353075623,1.2638173849626484,1,1,True,0.05
2023-10-01 01:10:00,Android14_1.0,Batch3,106816.48541954998,2.0,0.17764571353075623,1.136394897197857,0,1,True,0.04
2023-10-01 01:15:00,Android14_1.0,Batch3,102854.29260381364,2.0,0.17764571353075623,1.2500227973707945,1,1,True,0.05
2023-10-01 01:20:00,Android14_1.0,Batch3,101492.09224982055,2.0,0.17764571353075623,1.1654953636232797,0,1,True,0.04
2023-10-01 01:25:00,Android14_1.0,Batch3,105143.16665484603,2.0,0.17764571353075623,1.2372668839961418,1,1,True,0.05
2023-10-01 01:30:00,Android14_1.0,Batch3,108474.54516145098,2.0,0.17764571353075623,1.2513848387646387,1,1,True,0.05
2023-10-01 01:35:00,Android14_1.0,Batch3,104057.50361526383,2.0,0.17764571353075623,1.149903870054782,0,1,True,0.04
2023-10-01 01:40:00,Android14_1.0,Batch3,99095.85592946615,2.0,0.17764571353075623,1.171698890286188,0,1,True,0.04
2023-10-01 01:45:00,Android14_1.0,Batch3,108400.02742424527,2.0,0.17764571353075623,1.1633786814955662,0,1,True,0.04
2023-10-01 01:50:00,Android14_1.0,Batch3,107889.489346309,2.0,0.17764571353075623,1.1420585125252691,0,1,True,0.04
2023-10-01 01:55:00,Android14_1.0,Batch3,102106.55134009704,2.0,0.17764571353075623,1.2917096534163721,1,1,True,0.05
2023-10-01 02:00:00,Android14_1.0,Batch3,103895.13456122755,2.0,0.24999999999999997,1.251381263148896,1,2,True,0.07
2023-10-01 02:05:00,Android14_1.0,Batch3,105364.32646206545,2.0,0.24999999999999997,1.143203546228637,0,2,True,0.06
2023-10-01 02:10:00,Android14_1.0,Batch3,103315.51485833236,2.0,0.24999999999999997,1.267766188775138,1,2,True,0.07
2023-10-01 02:15:00,Android14_1.0,Batch3,107498.2021990025,2.0,0.24999999999999997,1.1910126137713861,0,2,True,0.06
2023-10-01 02:20:00,Android14_1.0,Batch3,106618.46351510957,2.0,0.24999999999999997,1.244986071634572,1,2,True,0.07
2023-10-01 02:25:00,Android14_1.0,Batch3,103371.61816782712,2.0,0.24999999999999997,1.2833944065248706,1,2,True,0.07
2023-10-01 02:30:00,Android14_1.0,Batch3,111964.05461620001,2.0,0.24999999999999997,1.1024809465651249,0,2,True,0.06
2023-10-01 02:35:00,Android14_1.0,Batch3,103713.28248939171,2.0,0.24999999999999997,1.178063088585465,0,2,True,0.06
2023-10-01 02:40:00,Android14_1.0,Batch3,103697.90304347836,2.0,0.24999999999999997,1.2031629538975972,0,2,True,0.06
2023-10-01 02:45:00,Android14_1.0,Batch3,110410.4621667393,2.0,0.24999999999999997,1.2007470010495498,1,2,True,0.07
2023-10-01 02:50:00,Android14_1.0,Batch3,106995.36263552327,2.0,0.24999999999999997,1.1012253028735686,0,2,True,0.06
2023-10-01 02:55:00,Android14_1.0,Batch3,101944.73189828296,2.0,0.24999999999999997,1.1139917866985243,0,2,True,0.06
2023-10-01 03:00:00,Android14_1.0,Batch3,116046.5692556405,2.0,0.31213203435596426,1.2977250585771947,1,3,True,0.09
2023-10-01 03:05:00,Android14_1.0,Batch3,107907.35243747021,2.0,0.31213203435596426,1.158069544410244,0,3,True,0.08
2023-10-01 03:10:00,Android14_1.0,Batch3,112279.18486408878,2.0,0.31213203435596426,1.2837147074489297,1,3,True,0.09
2023-10-01 03:15:00,Android14_1.0,Batch3,106889.28924477244,2.0,0.31213203435596426,1.1098217089049278,0,3,True,0.07
2023-10-01 03:20:00,Android14_1.0,Batch3,114696.96817751907,2.0,0.31213203435596426,1.2581673052512972,1,3,True,0.09
2023-10-01 03:25:00,Android14_1.0,Batch3,108910.80704703131,2.0,0.31213203435596426,1.2574583277503737,1,3,True,0.09
2023-10-01 03:30:00,Android14_1.0,Batch3,112493.66301696457,2.0,0.31213203435596426,1.1208705418188794,0,3,True,0.08
2023-10-01 03:35:00,Android14_1.0,Batch3,112125.99748393091,2.0,0.31213203435596426,1.1278502344576709,0,3,True,0.08
2023-10-01 03:40:00,Android14_1.0,Batch3,114963.91357035449,2.0,0.31213203435596426,1.1296845766536978,0,3,True,0.08
2023-10-01 03:45:00,Android14_1.0,Batch3,112512.48030864279,2.0,0.31213203435596426,1.2630724711276522,1,3,True,0.09
2023-10-01 03:50:00,Android14_1.0,Batch3,107252.47303749702,2.0,0.31213203435596426,1.2925663278063197,1,3,True,0.09
2023-10-01 03:55:00,Android14_1.0,Batch3,106187.43408250777,2.0,0.31213203435596426,1.2369369510272725,0,3,True,0.08
2023-10-01 04:00:00,Android14_1.0,Batch3,116051.79462407128,2.0,0.3598076211353316,1.2391682053817017,1,4,True,0.1
2023-10-01 04:05:00,Android14_1.0,Batch3,114531.42302563266,2.0,0.3598076211353316,1.1053987345959813,0,4,True,0.09
2023-10-01 04:10:00,Android14_1.0,Batch3,115028.8343260023,2.0,0.3598076211353316,1.1384667791440424,0,4,True,0.09
2023-10-01 04:15:00,Android14_1.0,Batch3,110713.49242959716,2.0,0.3598076211353316,1.169885965435669,0,4,True,0.09
2023-10-01 04:20:00,Android14_1.0,Batch3,109246.43403157564,2.0,0.3598076211353316,1.2321108013649393,1,4,True,0.1
2023-10-01 04:25:00,Android14_1.0,Batch3,113260.2415985443,2.0,0.3598076211353316,1.2463542044531137,1,4,True,0.1
2023-10-01 04:30:00,Android14_1.0,Batch3,109990.54111995241,2.0,0.3598076211353316,1.1311843011431366,0,4,True,0.09
2023-10-01 04:35:00,Android14_1.0,Batch3,114037.24989697237,2.0,0.3598076211353316,1.1766209726279386,1,4,True,0.1
2023-10-01 04:40:00,Android14_1.0,Batch3,109102.337918456,2.0,0.3598076211353316,1.145539938974789,0,4,True,0.09
2023-10-01 04:45:00,Android14_1.0,Batch3,109885.96003758181,2.0,0.3598076211353316,1.1276243395004024,0,4,True,0.09
2023-10-01 04:50:00,Android14_1.0,Batch3,114332.13195103791,2.0,0.3598076211353316,1.1818971810028032,1,4,True,0.1
2023-10-01 04:55:00,Android14_1.0,Batch3,111494.23987490911,2.0,0.3598076211353316,1.1273938111752786,0,4,True,0.09
2023-10-01 05:00:00,Android14_1.0,Batch3,118789.49048381,2.0,0.3897777478867205,1.1654998159995171,0,5,True,0.11
2023-10-01 05:05:00,Android14_1.0,Batch3,109938.84021572983,2.0,0.3897777478867205,1.255220029634133,0,5,True,0.11
2023-10-01 05:10:00,Android14_1.0,Batch3,118149.05003326041,2.0,0.3897777478867205,1.271451543633015,1,5,True,0.12
2023-10-01 05:15:00,Android14_1.0,Batch3,108852.55733722137,2.0,0.3897777478867205,1.103669678447471,0,5,True,0.09
2023-10-01 05:20:00,Android14_1.0,Batch3,115421.8190291567,2.0,0.3897777478867205,1.2827178017998757,1,5,True,0.12
2023-10-01 05:25:00,Android14_1.0,Batch3,113586.33834632036,2.0,0.3897777478867205,1.2145520806768917,0,5,True,0.11
2023-10-01 05:30:00,Android14_1.0,Batch3,116843.75184586554,2.0,0.3897777478867205,1.1017517195723476,0,5,True,0.1
2023-10-01 05:35:00,Android14_1.0,Batch3,111247.68774896099,2.0,0.3897777478867205,1.2714914188967978,0,5,True,0.11
2023-10-01 05:40:00,Android14_1.0,Batch3,112791.61254852425,2.0,0.3897777478867205,1.240221860484056,0,5,True,0.11
2023-10-01 05:45:00,Android14_1.0,Batch3,108082.29013223141,2.0,0.3897777478867205,1.2915782366788924,0,5,True,0.11
2023-10-01 05:50:00,Android14_1.0,Batch3,113944.04541932575,2.0,0.3897777478867205,1.1050266042388166,0,5,True,0.1
2023-10-01 05:55:00,Android14_1.0,Batch3,111568.27029209651,2.0,0.3897777478867205,1.148530477270015,0,5,True,0.1
2023-10-01 06:00:00,Android14_1.0,Batch3,99549.90000021087,2.0,0.4,1.1081427966829032,0,6,True,0.09
